x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
0.796964 0.00945524 0.332649 -0.121383 1.70259 0.659499 0.0451374 0.855469 0.0387603
0.807333 -0.105791 -0.475411 -0.225852 0.736997 -0.0358552 0.047039 0.807333 -0.105791
0.742688 -0.0912929 0.0174132 0.139593 -0.485503 0.977091 0.047039 0.807333 -0.105791
0.795875 0.105595 -0.462021 0.19336 1.15502 0.133078 0.045671 0.795875 0.105595
0.303242 0.107186 -0.351536 0.309759 -1.58546 1.76647 0.045671 0.795875 0.105595
0.241141 0.351808 0.196628 -0.13371 1.58901 -1.21631 0.0852508 0.241141 0.351808
0.645553 -0.0953149 0.682355 -0.464301 1.86115 0.34627 0.0852508 0.241141 0.351808
0.966135 -0.29439 0.218068 0.268113 -0.25342 1.01032 0.0371595 0.966135 -0.29439
1.24875 -0.107785 0.0746206 0.0112586 -1.89226 0.429826 0.0371595 0.966135 -0.29439
1.05709 -0.132167 -0.423 -0.18966 -0.922401 0.09135 0.0367616 1.05709 -0.132167
0.833285 0.185568 -0.0942981 0.653054 0.297927 -0.24889 0.0367616 1.05709 -0.132167
0.720428 0.325594 0.130938 -0.503334 -0.535374 0.182941 0.0476885 0.720428 0.325594
0.553442 0.0778015 -0.558936 -0.129068 -1.13694 0.924373 0.0476885 0.720428 0.325594
0.423564 0.102322 -0.0787255 0.119951 -0.877974 -0.401197 0.0649267 0.423564 0.102322
0.319944 -0.180312 -0.292299 -0.365351 -0.566553 0.432696 0.0649267 0.423564 0.102322
-0.262712 -0.268735 -0.312245 0.336973 -0.138128 -0.0128123 0.0740276 -0.262712 -0.268735
-0.580872 -0.062665 -0.393292 0.105472 -1.03988 -1.11683 0.0740276 -0.262712 -0.268735
-0.910663 -0.136018 -0.223449 -0.148408 1.31048 0.34972 0.0368306 -0.910663 -0.136018
-0.876114 0.110821 0.151892 0.260592 -0.08796 0.269652 0.0368306 -0.910663 -0.136018
-0.500948 0.140059 0.162346 -0.0197285 -1.1805 0.381676 0.0560112 -0.500948 0.140059
-0.700557 -0.0642014 -0.345449 -0.40192 0.154966 0.746548 0.0560112 -0.500948 0.140059
-1.04049 -0.146777 -0.317229 0.339335 1.1623 0.96478 0.0360256 -1.04049 -0.146777
-1.34208 0.0906335 -0.0183762 0.0224922 0.735428 0.739823 0.0360256 -1.04049 -0.146777
-1.10692 -0.0496925 0.142965 -0.0173997 -0.931815 0.501151 0.0363264 -1.10692 -0.0496925
-1.01878 -0.0565705 0.0639925 0.454102 1.00178 -0.251958 0.0363264 -1.10692 -0.0496925
-1.00508 0.301746 0.296687 -0.241987 -0.475622 1.68231 0.0337378 -1.00508 0.301746
-1.07706 -0.0455425 0.150154 -0.0712212 1.85125 1.54383 0.0337378 -1.00508 0.301746
-0.831693 -0.282753 0.191516 0.0516116 0.0236251 0.0585927 0.0362358 -0.831693 -0.282753
-0.543082 -0.0388093 0.187916 0.313086 0.855299 -0.492677 0.0362358 -0.831693 -0.282753
-0.394394 0.228266 -0.00169749 -0.17785 -1.08312 0.198591 0.0629954 -0.394394 0.228266
-0.461956 -0.164627 0.173421 -0.295258 0.76672 -1.37536 0.0629954 -0.394394 0.228266
-0.0141551 -0.158575 0.550233 -0.0680255 -0.612109 -2.18114 0.0890224 -0.0141551 -0.158575
0.396856 -0.126795 -0.0101034 0.143903 0.0385337 -0.823099 0.0890224 -0.0141551 -0.158575
-0.0426039 0.42137 -0.175057 0.281263 0.998178 -0.417479 0.0798522 -0.0426039 0.42137
0.396919 0.459278 0.591853 -0.315521 -0.0322689 1.6187 0.0798522 -0.0426039 0.42137
0.972436 -0.360251 0.303097 -0.393331 -0.538875 0.0955612 0.0348689 0.972436 -0.360251
0.843682 -0.292906 -0.661197 0.348271 0.23451 -0.658718 0.0348689 0.972436 -0.360251
0.420322 0.0703325 -0.0613206 0.200933 0.493809 0.593731 0.0609967 0.420322 0.0703325
0.133588 0.168895 -0.549477 -0.569365 0.228643 -0.256707 0.0609967 0.420322 0.0703325
0.179455 0.0717954 0.512495 0.22562 0.0494203 0.208602 0.0828051 0.179455 0.0717954
0.30884 0.295694 -0.170979 -0.360262 -0.680876 -0.474359 0.0828051 0.179455 0.0717954
0.356184 0.128292 0.290795 -0.0168478 -0.121549 3.37268 0.061099 0.356184 0.128292
0.75592 -0.0624146 0.339291 -0.219993 -0.72859 -1.16869 0.061099 0.356184 0.128292
0.978174 -0.224984 0.244172 -0.00425391 0.395743 1.41982 0.033692 0.978174 -0.224984
1.36415 0.189916 0.174342 0.627631 -0.834257 -1.06035 0.033692 0.978174 -0.224984
1.01749 0.212563 -0.424695 -0.386963 0.417235 0.923466 0.0330201 1.01749 0.212563
0.620305 -0.104699 -0.479817 -0.185162 0.20891 0.492476 0.0330201 1.01749 0.212563
0.488417 -0.222434 0.261742 0.337899 0.900343 -1.7746 0.0545473 0.488417 -0.222434
0.905383 0.227246 0.00785214 0.231759 -1.51461 -0.488632 0.0545473 0.488417 -0.222434
0.590957 -0.232855 0.0622771 -0.827734 0.703979 1.3808 0.0512376 0.590957 -0.232855
0.503763 -0.444488 -0.103671 0.314755 0.930509 -0.251546 0.0512376 0.590957 -0.232855
0.846636 -0.0730646 0.320032 0.318149 -0.550884 -0.488501 0.0371152 0.846636 -0.0730646
0.671704 0.227569 -0.152 -0.271327 0.721034 -0.877897 0.0371152 0.846636 -0.0730646
0.839357 0.11429 -0.108103 -0.436301 0.410775 -0.976629 0.0362882 0.839357 0.11429
0.59518 -0.281279 -0.122654 0.244047 1.18581 1.90233 0.0362882 0.839357 0.11429
0.726857 0.322197 0.533188 0.708997 -0.63025 2.82878 0.0422853 0.726857 0.322197
1.03382 0.244152 0.367102 -0.575818 0.228823 0.614171 0.0422853 0.726857 0.322197
1.34393 -0.407374 -0.657911 -0.45887 0.426089 -0.322938 0.0600012 1.34393 -0.407374
0.934221 -0.196766 -0.0755512 0.512192 -0.404028 -0.196917 0.0600012 1.34393 -0.407374
1.23339 0.275595 -0.0262142 0.673537 1.28983 -3.28543 0.0397872 1.23339 0.275595
1.12822 0.0157608 -0.664673 -0.726496 0.112556 0.949325 0.0397872 1.23339 0.275595
0.947482 -0.410407 0.0153647 -0.10882 0.936195 0.810003 0.0304093 0.947482 -0.410407
1.11249 -0.0460612 0.195743 0.512541 0.771526 0.792478 0.0304093 0.947482 -0.410407
1.01189 0.0987677 0.158567 0.00527108 1.27533 -0.227076 0.0304069 1.01189 0.0987677
1.14856 -0.0608899 -0.546961 -0.215803 -1.66671 -1.22812 0.0304069 1.01189 0.0987677
1.12128 0.0950594 -0.062355 -0.216737 -0.385326 0.2108 0.0326389 1.12128 0.0950594
0.981556 -0.225462 -0.0269466 -0.0446451 1.37017 0.568913 0.0326389 1.12128 0.0950594
1.00571 -0.174929 0.145863 0.285258 0.220312 -1.32463 0.0288608 1.00571 -0.174929
