x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
4.33384 -4.79724 -0.692887 -0.388165 0.354854 0.221441 0.399361 4.4446 -4.13703
3.23684 -4.46075 -1.06833 0.771651 1.38273 -1.52184 0.387931 3.23684 -4.46075
3.1586 -3.90301 0.711653 0.364728 0.290332 0.902299 0.387931 3.23684 -4.46075
3.68986 -3.32218 0.972669 0.906212 -0.820667 -1.04162 0.397989 3.68986 -3.32218
3.56158 -2.90408 -1.17888 0.327554 -0.2716 -0.938927 0.397989 3.68986 -3.32218
2.64934 -2.67152 -0.745188 -0.0460616 -0.317215 0.111597 0.357063 2.64934 -2.67152
2.1376 -1.90503 0.164517 0.853343 0.780958 -1.09314 0.357063 2.64934 -2.67152
2.6415 -2.28308 -0.652944 -0.505505 0.300143 0.567807 0.355192 2.6415 -2.28308
1.70107 -2.05138 0.280174 0.169467 -0.698247 -0.759823 0.355192 2.6415 -2.28308
1.21598 -1.02863 -0.554228 0.768711 -0.0676144 -0.214082 0.384595 1.21598 -1.02863
1.58981 -1.4356 0.519466 -0.632445 0.138323 -0.236113 0.384595 1.21598 -1.02863
2.83038 -2.33273 0.848693 -0.407406 1.16231 0.315796 0.36991 2.83038 -2.33273
4.90213 -3.22785 2.34188 -0.190298 1.52602 0.204003 0.36991 2.83038 -2.33273
5.38376 -3.57568 -1.13495 -0.103305 -2.51721 -1.07884 0.39978 5.38376 -3.57568
4.18057 -3.95231 -1.20899 -0.627816 -0.36406 -0.98431 0.39978 5.38376 -3.57568
4.1427 -4.01637 0.083607 0.849028 0.472312 0.221041 0.396374 4.1427 -4.01637
3.9946 -3.7899 0.617345 -0.632369 -1.12979 -0.753845 0.396374 4.1427 -4.01637
4.39256 -4.34891 0.694935 -0.45613 1.00796 0.110957 0.396792 4.39256 -4.34891
4.49857 -4.70816 -0.450684 0.165335 0.614989 -0.226253 0.396792 4.39256 -4.34891
4.33961 -4.27843 -0.333588 0.796543 0.555169 -2.0459 0.394765 4.33961 -4.27843
3.4768 -3.79726 -1.02788 0.520013 0.469355 -0.802415 0.394765 4.33961 -4.27843
2.50376 -2.91134 -0.600954 0.722292 0.450264 1.89722 0.345514 2.50376 -2.91134
